#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_82	XP_046474333.1	XP_015524101.2	XP_046612254.1 XP_046612253.1	XP_046418541.1	
OG_83	XP_046472190.1 XP_046472191.1 XP_046472192.1 XP_046472194.1 XP_046472195.1 XP_046472196.1	XP_015513767.2 XP_015513768.2 XP_046589793.1 XP_046589794.1 XP_046589795.1 XP_046589796.1	XP_046612264.1 XP_046612265.1 XP_046612267.1 XP_046612268.1 XP_046612269.1	XP_046417665.1 XP_046417666.1 XP_046417667.1 XP_046417668.1 XP_046417669.1 XP_046417664.1	XP_046739689.1 XP_046739690.1 XP_046739691.1 XP_046739692.1
OG_84	XP_046472212.1 XP_046472214.1 XP_046472215.1 XP_046472216.1 XP_046472217.1 XP_046472218.1 XP_046472219.1 XP_046472220.1	XP_046589781.1 XP_046589782.1 XP_046589783.1 XP_046589784.1 XP_046589785.1 XP_046589786.1 XP_046589787.1 XP_046589788.1	XP_046612284.1 XP_046612285.1 XP_046612286.1 XP_046612288.1 XP_046612289.1 XP_046612290.1 XP_046612291.1 XP_046612292.1	XP_046417688.1 XP_046417689.1 XP_046417690.1 XP_046417691.1 XP_046417692.1 XP_046417693.1 XP_046417694.1 XP_046417695.1	XP_046739702.1 XP_046739703.1 XP_046739700.1 XP_046739701.1
OG_85	XP_046472222.1 XP_046472224.1	XP_046589790.1 XP_015513754.2	XP_046612294.1 XP_046612293.1	XP_046417697.1 XP_046417698.1	XP_046739705.1
OG_86	XP_046474406.1 XP_046474408.1	XP_015524082.2 XP_046590802.1	XP_046612304.1 XP_046612305.1	XP_046418706.1 XP_046418707.1	XP_046739514.1 XP_046739515.1
OG_87	XP_046474409.1 XP_046474410.1 XP_046474411.1 XP_046474412.1	XP_015524088.1 XP_046590834.1 XP_046590835.1	XP_046612306.1 XP_046612307.1 XP_046612308.1	XP_046418708.1 XP_046418709.1 XP_046418710.1	XP_046739516.1
OG_88	XP_046473926.1 XP_046473927.1 XP_046473925.1	XP_046589714.1 XP_046589715.1 XP_046589716.1	XP_046612310.1 XP_046612311.1 XP_046612312.1	XP_046415100.1 XP_046415101.1 XP_046415102.1	XP_046738969.1
OG_89	XP_046471572.1 XP_046471573.1	XP_046589278.1 XP_015523667.1	XP_046612318.1 XP_046612319.1	XP_046415109.1 XP_046415110.1	XP_046738972.1 XP_046738973.1
OG_90	XP_046469134.1 XP_046469151.1 XP_046469142.1	XP_015516588.2 XP_046586513.1 XP_046586511.1	XP_046612414.1 XP_046612322.1	XP_046409879.1 XP_046409871.1	XP_046749779.1
OG_91	XP_046473285.1	XP_046589987.1 XP_046589988.1 XP_046589989.1	XP_046612327.1 XP_046612328.1 XP_046612329.1	XP_046416340.1 XP_046416341.1 XP_046416342.1	XP_046739323.1 XP_046739324.1
OG_92	XP_046473287.1 XP_046473288.1 XP_046473289.1	XP_015524524.2 XP_015524525.1 XP_046590925.1	XP_046612330.1 XP_046612331.1 XP_046612333.1	XP_046415292.1 XP_046415294.1 XP_046415295.1	XP_046739320.1 XP_046739321.1 XP_046739322.1
OG_93	XP_046474630.1 XP_046474632.1 XP_046474633.1 XP_046474634.1 XP_046474635.1 XP_046474629.1	XP_046591480.1 XP_015522076.1 XP_015522077.1 XP_046591481.1 XP_015522078.1 XP_015522080.1	XP_046612346.1 XP_046612347.1 XP_046612348.1 XP_046612349.1 XP_046612350.1 XP_046612352.1	XP_046418723.1 XP_046418724.1 XP_046418725.1 XP_046418726.1 XP_046418728.1 XP_046418729.1	XP_046738217.1 XP_046738218.1 XP_046738219.1 XP_046738220.1
OG_94	XP_046474649.1 XP_046474650.1	XP_015514560.1 XP_046591496.1	XP_046612356.1 XP_046612357.1	XP_046418778.1 XP_046418779.1	XP_046738938.1
OG_95	XP_046474764.1 XP_046474765.1	XP_046591504.1 XP_046591505.1	XP_046612370.1 XP_046612371.1	XP_046418857.1 XP_046418855.1 XP_046418856.1	XP_046738342.1 XP_046738341.1
OG_96	XP_046474795.1 XP_046474796.1	XP_015517912.1 XP_015517913.1 XP_046591844.1	XP_046612378.1 XP_046612379.1 XP_046612380.1	XP_046418865.1 XP_046418864.1	XP_046738451.1 XP_046738452.1 XP_046738453.1 XP_046738454.1 XP_046738455.1
OG_97	XP_046474798.1 XP_046474799.1 XP_046474797.1	XP_015517902.1 XP_015517903.1 XP_046591845.1	XP_046612382.1 XP_046612383.1 XP_046612381.1	XP_046418866.1 XP_046418867.1 XP_046418868.1	XP_046738458.1 XP_046738459.1
OG_98	XP_046474782.1 XP_046474783.1 XP_046474784.1 XP_046474785.1	XP_015524056.1 XP_046591545.1 XP_046591546.1 XP_046591547.1	XP_046612386.1 XP_046612387.1 XP_046612388.1 XP_046612389.1	XP_046418877.1 XP_046418878.1 XP_046418879.1 XP_046418880.1	XP_046738121.1
OG_99	XP_046471423.1	XP_015524062.1	XP_046611102.1	XP_046415639.1	XP_046738121.1
OG_100	XP_046474479.1 XP_046474480.1 XP_046474477.1	XP_015516855.1 XP_046591388.1 XP_046591389.1	XP_046612406.1 XP_046612407.1 XP_046612405.1	XP_046418841.1 XP_046418842.1 XP_046418839.1	XP_046738015.1 XP_046738016.1 XP_046738017.1
OG_101	XP_046474552.1 XP_046474553.1 XP_046474554.1 XP_046474556.1 XP_046474557.1 XP_046474558.1	XP_046589751.1 XP_046589752.1 XP_046589754.1 XP_046589755.1 XP_046589756.1 XP_046589757.1	XP_046612422.1 XP_046612423.1 XP_046612424.1 XP_046612419.1 XP_046612420.1 XP_046612421.1	XP_046418799.1 XP_046418800.1 XP_046418801.1 XP_046418802.1 XP_046418803.1 XP_046418805.1	XP_046738793.1 XP_046738794.1 XP_046738795.1 XP_046738796.1 XP_046738797.1
OG_102	XP_046473304.1 XP_046473305.1 XP_046473306.1 XP_046473307.1 XP_046473308.1 XP_046473309.1 XP_046473310.1 XP_046473311.1 XP_046473312.1 XP_046473314.1	XP_046590086.1 XP_046590087.1 XP_046590088.1 XP_046590089.1 XP_046590090.1 XP_046590091.1 XP_046590082.1 XP_046590083.1 XP_046590085.1	XP_046612464.1 XP_046612465.1 XP_046612466.1 XP_046612467.1 XP_046612468.1 XP_046612469.1 XP_046612470.1 XP_046612471.1	XP_046416635.1 XP_046416636.1 XP_046416637.1 XP_046416638.1 XP_046416639.1	XP_046737498.1
OG_103	XP_046476828.1 XP_046476821.1	XP_046593066.1 XP_015524895.2	XP_046612534.1 XP_046612530.1	XP_046418023.1 XP_046418015.1	XP_046737036.1 XP_046737045.1
OG_104	XP_046474850.1 XP_046474851.1	XP_046591567.1 XP_015522281.2	XP_046612532.1 XP_046612533.1	XP_046415308.1 XP_046415309.1 XP_046415310.1	XP_046740207.1 XP_046740208.1 XP_046740209.1 XP_046740205.1
OG_105	XP_046474842.1 XP_046474843.1	XP_015520431.1 XP_046591515.1	XP_046612554.1 XP_046612555.1	XP_046418317.1	XP_046739301.1
OG_106	XP_046474828.1 XP_046474829.1 XP_046474830.1 XP_046474831.1 XP_046474833.1	XP_046591563.1 XP_046591564.1 XP_046591565.1 XP_046591566.1 XP_015521628.2	XP_046612576.1 XP_046612577.1 XP_046612578.1 XP_046612579.1 XP_046612580.1	XP_046418678.1 XP_046418679.1 XP_046418680.1 XP_046418681.1 XP_046418682.1	XP_046739190.1 XP_046739191.1 XP_046739188.1 XP_046739189.1
OG_107	XP_046474367.1 XP_046474368.1 XP_046474369.1 XP_046474370.1 XP_046474371.1 XP_046474372.1 XP_046474373.1	XP_046591357.1 XP_046591358.1 XP_046591359.1 XP_046591360.1 XP_046591361.1 XP_015519183.2 XP_015519185.2	XP_046612614.1 XP_046612615.1 XP_046612611.1 XP_046612612.1 XP_046612613.1	XP_046419000.1 XP_046419001.1 XP_046419002.1 XP_046419003.1 XP_046419004.1 XP_046419005.1 XP_046419006.1	
OG_108	XP_046479902.1 XP_046479912.1	XP_015521758.1 XP_046593989.1	XP_046612638.1 XP_046612647.1	XP_046420561.1	XP_046747409.1 XP_046747417.1
OG_109	XP_046474400.1 XP_046474401.1	XP_015519191.2 XP_046591378.1	XP_046612639.1 XP_046612640.1	XP_046419034.1 XP_046419035.1	
OG_110	XP_046474402.1 XP_046474403.1	XP_015519182.1 XP_046591380.1	XP_046612641.1 XP_046612642.1	XP_046419036.1 XP_046419037.1	
OG_111	XP_046469174.1 XP_046469183.1 XP_046469191.1 XP_046469164.1	XP_046586526.1 XP_046586535.1 XP_046586531.1 XP_015516595.1	XP_046612935.1 XP_046612848.1 XP_046612665.1 XP_046612753.1	XP_046409897.1 XP_046409914.1 XP_046409922.1 XP_046409905.1	XP_046752746.1 XP_046752747.1 XP_046752748.1 XP_046752749.1
OG_112	XP_046470918.1 XP_046470919.1 XP_046470914.1 XP_046470915.1 XP_046470916.1 XP_046470917.1	XP_015514004.1 XP_046589260.1 XP_046589261.1 XP_015514006.1 XP_015514007.1 XP_046589262.1	XP_046612670.1 XP_046612672.1 XP_046612673.1 XP_046612674.1 XP_046612675.1 XP_046612676.1	XP_046416810.1 XP_046416811.1 XP_046416812.1 XP_046416813.1 XP_046416814.1 XP_046416815.1	
OG_113	XP_046475062.1 XP_046475063.1 XP_046475060.1	XP_046591726.1 XP_015512527.2 XP_015512528.2	XP_046612704.1 XP_046612705.1 XP_046612706.1	XP_046416753.1 XP_046416751.1 XP_046416752.1	XP_046740170.1 XP_046740171.1 XP_046740172.1
OG_114	XP_046475064.1 XP_046475065.1 XP_046475066.1 XP_046475068.1 XP_046475069.1 XP_046475070.1	XP_046591727.1 XP_046591728.1 XP_046591729.1 XP_046591730.1 XP_046591731.1 XP_015512530.1	XP_046612710.1 XP_046612711.1 XP_046612707.1 XP_046612708.1 XP_046612709.1	XP_046416754.1 XP_046416755.1 XP_046416756.1 XP_046416757.1 XP_046416758.1 XP_046416759.1	XP_046740173.1 XP_046740174.1 XP_046740175.1 XP_046740176.1 XP_046740177.1 XP_046740178.1
OG_115	XP_046475199.1 XP_046475200.1	XP_015519616.1 XP_015519618.1	XP_046612730.1 XP_046612731.1	XP_046419122.1 XP_046419123.1	XP_046739610.1 XP_046739611.1
OG_116	XP_046470897.1 XP_046470898.1	XP_046589271.1 XP_015522207.1	XP_046612769.1 XP_046612770.1	XP_046418961.1 XP_046418960.1	
OG_117	XP_046475154.1 XP_046475155.1	XP_046591688.1 XP_015524446.1	XP_046612772.1 XP_046612773.1	XP_046419079.1 XP_046419080.1	XP_046739238.1 XP_046739239.1 XP_046739237.1
OG_118	XP_046475170.1 XP_046475172.1	XP_015524459.1	XP_046612788.1 XP_046612789.1	XP_046419096.1	XP_046739255.1
OG_119	XP_046475217.1 XP_046475218.1	XP_015523699.2 XP_015523700.2	XP_046612798.1 XP_046612796.1 XP_046612797.1	XP_046417236.1 XP_046417237.1 XP_046417239.1	XP_046738168.1 XP_046738169.1 XP_046738170.1
OG_120	XP_046475302.1 XP_046475303.1 XP_046475297.1 XP_046475298.1 XP_046475299.1 XP_046475300.1 XP_046475301.1	XP_046591919.1 XP_046591920.1 XP_046591921.1 XP_046591922.1 XP_046591923.1 XP_015519002.1 XP_015519003.1	XP_046612844.1 XP_046612845.1 XP_046612846.1 XP_046612847.1 XP_046612850.1 XP_046612851.1 XP_046612852.1	XP_046419146.1 XP_046419147.1 XP_046419148.1 XP_046419149.1 XP_046419150.1 XP_046419151.1 XP_046419152.1	
OG_121	XP_046474902.1 XP_046474900.1 XP_046474901.1	XP_015520464.1 XP_046591792.1 XP_046591793.1	XP_046612884.1 XP_046612885.1	XP_046419234.1 XP_046419235.1 XP_046419236.1	
OG_122	XP_046474906.1 XP_046474907.1 XP_046474908.1 XP_046474909.1	XP_046591798.1 XP_015520447.1 XP_046591797.1	XP_046612889.1 XP_046612890.1 XP_046612891.1 XP_046612892.1	XP_046419242.1 XP_046419243.1 XP_046419244.1 XP_046419245.1	
OG_123	XP_046474934.1 XP_046474935.1 XP_046474933.1	XP_046591809.1 XP_046591810.1 XP_046591811.1	XP_046612911.1 XP_046612912.1 XP_046612913.1	XP_046419262.1 XP_046419263.1 XP_046419264.1	
OG_124	XP_046474928.1 XP_046474929.1	XP_046591813.1 XP_015523880.1	XP_046612916.1 XP_046612917.1	XP_046419267.1 XP_046419268.1	
OG_125	XP_046475379.1 XP_046475380.1 XP_046475381.1 XP_046475382.1 XP_046475383.1	XP_046591956.1 XP_046591957.1 XP_046591958.1 XP_046591959.1 XP_046591960.1	XP_046612943.1 XP_046612944.1 XP_046612945.1 XP_046612946.1 XP_046612947.1	XP_046418933.1 XP_046418934.1 XP_046418936.1 XP_046418937.1 XP_046418938.1	XP_046738418.1 XP_046738419.1
OG_126	XP_046475446.1 XP_046475447.1 XP_046475448.1 XP_046475449.1 XP_046475450.1	XP_046591714.1 XP_015524492.1 XP_015524494.1 XP_046591715.1 XP_046591716.1	XP_046612971.1 XP_046612972.1 XP_046612973.1 XP_046612974.1 XP_046612975.1	XP_046419409.1 XP_046419410.1 XP_046419411.1 XP_046419412.1 XP_046419413.1	XP_046738526.1 XP_046738522.1 XP_046738525.1
OG_127	XP_046475459.1 XP_046475460.1	XP_015513761.2	XP_046612990.1 XP_046612988.1 XP_046612989.1	XP_046419429.1 XP_046419430.1 XP_046419431.1	XP_046737858.1
OG_128	XP_046472010.1 XP_046473170.1 XP_046473106.1 XP_046473107.1 XP_046473171.1 XP_046473172.1 XP_046477432.1 XP_046477433.1 XP_046473178.1 XP_046473186.1 XP_046473761.1 XP_046473762.1	XP_046590342.1 XP_046590343.1 XP_046590344.1 XP_046590345.1 XP_046590406.1 XP_046590407.1 XP_046590447.1 XP_046590448.1 XP_046593105.1 XP_046593106.1 XP_046590449.1 XP_046590450.1 XP_046590451.1 XP_046590452.1 XP_046590454.1 XP_046590455.1 XP_046590405.1 XP_046590341.1	XP_046610735.1 XP_046614704.1 XP_046614705.1 XP_046608731.1 XP_046612993.1 XP_046612994.1 XP_046612996.1 XP_046612997.1	XP_046418211.1 XP_046416163.1 XP_046424196.1 XP_046424197.1 XP_046417059.1 XP_046424198.1 XP_046420557.1 XP_046420558.1	XP_046740736.1
OG_129	XP_046475454.1 XP_046475455.1	XP_046591832.1 XP_015516978.1	XP_046613028.1 XP_046613029.1	XP_046417929.1 XP_046417928.1	XP_046737598.1 XP_046737597.1
OG_130	XP_046474057.1 XP_046474058.1 XP_046474059.1 XP_046474060.1 XP_046474061.1 XP_046474062.1 XP_046474064.1 XP_046474065.1 XP_046474066.1	XP_015520294.1 XP_015520295.1 XP_015520297.1 XP_015520298.1 XP_015520299.1 XP_015520300.1 XP_015520301.1 XP_046589210.1	XP_046613037.1 XP_046613038.1 XP_046613039.1 XP_046613040.1 XP_046613042.1 XP_046613043.1 XP_046613044.1 XP_046613045.1 XP_046613046.1	XP_046418049.1 XP_046418050.1 XP_046418051.1 XP_046418042.1 XP_046418043.1 XP_046418044.1 XP_046418045.1 XP_046418047.1 XP_046418048.1	XP_046740146.1 XP_046740147.1 XP_046740148.1 XP_046740149.1 XP_046740150.1 XP_046740151.1 XP_046740152.1 XP_046740153.1 XP_046740155.1 XP_046740156.1 XP_046740157.1
OG_131	XP_046480184.1 XP_046480185.1 XP_046480186.1 XP_046480187.1 XP_046480188.1	XP_046594838.1 XP_046594839.1 XP_046594841.1 XP_046594842.1 XP_015522491.1	XP_046613078.1 XP_046613079.1 XP_046613080.1 XP_046613081.1 XP_046613082.1	XP_046423797.1 XP_046423798.1 XP_046423799.1 XP_046423800.1 XP_046423801.1	XP_046742051.1 XP_046742052.1 XP_046742053.1
OG_132	XP_046480580.1 XP_046480581.1	XP_046595057.1 XP_015516514.2	XP_046613096.1 XP_046613097.1	XP_046420870.1 XP_046420871.1	XP_046741627.1
OG_133	XP_046480172.1 XP_046480173.1	XP_046594880.1 XP_015516543.1	XP_046613115.1 XP_046613116.1	XP_046423785.1 XP_046423786.1	XP_046742120.1 XP_046742121.1
OG_134	XP_046479078.1 XP_046479079.1	XP_015516544.1 XP_046594212.1	XP_046613121.1 XP_046613122.1	XP_046422889.1 XP_046422890.1	XP_046741630.1
OG_135	XP_046479080.1 XP_046479082.1 XP_046479083.1 XP_046479084.1 XP_046479085.1	XP_046594214.1 XP_046594215.1 XP_046594216.1 XP_015516508.2 XP_046594213.1	XP_046613126.1 XP_046613123.1 XP_046613124.1 XP_046613125.1	XP_046422891.1 XP_046422892.1 XP_046422893.1 XP_046422894.1	XP_046741631.1 XP_046741633.1 XP_046741634.1
OG_136	XP_046480182.1 XP_046480179.1 XP_046480180.1 XP_046480181.1	XP_046594886.1 XP_015516553.1 XP_015516554.1 XP_015516556.1	XP_046613136.1 XP_046613138.1 XP_046613139.1 XP_046613140.1	XP_046423793.1 XP_046423794.1 XP_046423791.1 XP_046423792.1	XP_046742718.1 XP_046742719.1 XP_046742720.1
OG_137	XP_046479089.1 XP_046479090.1	XP_046594219.1 XP_015516507.1	XP_046613142.1 XP_046613141.1	XP_046422895.1 XP_046422896.1	XP_046741642.1 XP_046741643.1
OG_138	XP_046475810.1 XP_046475811.1	XP_015515145.1 XP_046592252.1	XP_046613160.1 XP_046613161.1	XP_046424069.1 XP_046424070.1	XP_046741258.1
OG_139	XP_046475812.1 XP_046475813.1	XP_015517618.2 XP_046592248.1	XP_046613162.1 XP_046613164.1	XP_046420523.1 XP_046420524.1	XP_046743099.1
OG_140	XP_046475758.1 XP_046475759.1	XP_046594399.1 XP_046594400.1	XP_046613170.1 XP_046613171.1	XP_046423922.1 XP_046423923.1	XP_046742131.1 XP_046742132.1
OG_141	XP_046475793.1 XP_046475794.1	XP_015519810.1 XP_046593804.1	XP_046613179.1 XP_046613180.1	XP_046419620.1 XP_046419621.1	XP_046740798.1 XP_046740799.1
OG_142	XP_046476998.1 XP_046476999.1 XP_046477000.1 XP_046477001.1 XP_046476997.1	XP_015512353.1 XP_015512354.1 XP_046592791.1 XP_046592792.1 XP_046592790.1	XP_046613190.1 XP_046613192.1 XP_046613193.1 XP_046613194.1 XP_046613195.1	XP_046419480.1 XP_046419481.1 XP_046419482.1 XP_046419483.1 XP_046419484.1	XP_046741427.1 XP_046741428.1
OG_143	XP_046478318.1 XP_046478319.1	XP_015514797.1 XP_015514721.1	XP_046613262.1 XP_046613263.1	XP_046419529.1 XP_046419528.1	XP_046741730.1 XP_046741731.1
OG_144	XP_046479022.1 XP_046479023.1	XP_015516116.1	XP_046613264.1 XP_046613265.1	XP_046419530.1 XP_046419531.1	XP_046741732.1
OG_145	XP_046478324.1 XP_046478325.1	XP_046592066.1 XP_015514484.1	XP_046613270.1 XP_046613271.1	XP_046419537.1 XP_046419536.1	XP_046741767.1
OG_146	XP_046487234.1 XP_046487243.1	XP_015524326.1 XP_015524327.1	XP_046613275.1 XP_046613283.1	XP_046436725.1 XP_046436726.1	XP_046740266.1 XP_046740276.1
OG_147	XP_046479024.1 XP_046479025.1	XP_015519524.1 XP_015518738.1	XP_046613278.1 XP_046613277.1	XP_046419545.1 XP_046419544.1	XP_046741769.1 XP_046741770.1
OG_148	XP_046479026.1 XP_046479027.1	XP_015523521.1	XP_046613286.1 XP_046613285.1	XP_046419551.1 XP_046419552.1	XP_046741781.1
OG_149	XP_046469226.1 XP_046469235.1	XP_046586559.1 XP_015516589.1	XP_046613303.1 XP_046613389.1	XP_046409950.1 XP_046409959.1	XP_046749806.1 XP_046749815.1
OG_150	XP_046475534.1 XP_046475532.1	XP_015516053.2 XP_015516054.2	XP_046613339.1 XP_046613340.1	XP_046419574.1 XP_046419575.1	XP_046743591.1 XP_046743592.1
OG_151	XP_046475535.1 XP_046475536.1 XP_046475537.1	XP_046592114.1 XP_046592115.1 XP_046592116.1	XP_046613342.1 XP_046613343.1 XP_046613341.1	XP_046419577.1 XP_046419578.1 XP_046419576.1	XP_046743593.1
OG_152	XP_046475902.1 XP_046475903.1	XP_015516527.2 XP_046592268.1	XP_046613387.1 XP_046613388.1	XP_046419787.1 XP_046419788.1	XP_046741517.1
OG_153	XP_046475950.1 XP_046475947.1 XP_046475949.1	XP_015520167.2 XP_046592316.1	XP_046613406.1 XP_046613405.1	XP_046419758.1 XP_046419759.1	XP_046740867.1 XP_046740869.1
OG_154	XP_046476057.1 XP_046476058.1	XP_046592354.1 XP_015516043.2	XP_046613414.1 XP_046613413.1	XP_046419836.1 XP_046419837.1	XP_046743530.1 XP_046743531.1
OG_155	XP_046477540.1 XP_046477541.1	XP_046593590.1 XP_015515302.1	XP_046613417.1 XP_046613419.1	XP_046420308.1 XP_046420309.1	XP_046741572.1
OG_156	XP_046475916.1 XP_046475917.1	XP_046594522.1 XP_015514375.2	XP_046613423.1 XP_046613424.1	XP_046423434.1 XP_046423435.1	XP_046743772.1
OG_157	XP_046475918.1 XP_046475919.1 XP_046475920.1	XP_046594545.1 XP_046594546.1 XP_015514388.1	XP_046613430.1 XP_046613431.1 XP_046613432.1	XP_046423443.1 XP_046423444.1 XP_046423445.1	XP_046743779.1 XP_046743780.1
OG_158	XP_046475942.1 XP_046475943.1 XP_046475944.1 XP_046475941.1	XP_046594550.1 XP_046594547.1 XP_046594548.1 XP_046594549.1	XP_046613433.1 XP_046613434.1 XP_046613435.1 XP_046613436.1	XP_046423449.1 XP_046423450.1 XP_046423446.1 XP_046423448.1	XP_046743782.1 XP_046743783.1 XP_046743781.1
OG_159	XP_046478798.1 XP_046478800.1 XP_046478797.1	XP_046593494.1 XP_046593495.1 XP_015523114.2	XP_046613470.1 XP_046613468.1 XP_046613469.1	XP_046421609.1 XP_046421606.1 XP_046421607.1 XP_046421608.1	XP_046743880.1
OG_160	XP_046478801.1 XP_046478802.1 XP_046478803.1 XP_046478804.1 XP_046478805.1 XP_046478806.1 XP_046478807.1 XP_046478808.1 XP_046478809.1 XP_046478811.1 XP_046478812.1 XP_046478813.1 XP_046478814.1 XP_046478815.1 XP_046478816.1 XP_046478817.1 XP_046478818.1 XP_046478819.1 XP_046478820.1 XP_046478821.1 XP_046478822.1 XP_046478823.1 XP_046478824.1 XP_046478825.1 XP_046478827.1	XP_046593496.1 XP_046593497.1 XP_046593498.1 XP_046593499.1 XP_046593500.1 XP_046593501.1 XP_015523117.1 XP_046593503.1 XP_046593502.1 XP_046593505.1 XP_046593506.1 XP_046593507.1 XP_046593508.1 XP_015523119.1 XP_046593510.1 XP_046593511.1 XP_046593512.1 XP_046593509.1 XP_046593514.1 XP_046593515.1 XP_046593516.1	XP_046613471.1 XP_046613472.1 XP_046613473.1 XP_046613474.1 XP_046613475.1 XP_046613476.1 XP_046613477.1 XP_046613478.1 XP_046613479.1 XP_046613480.1 XP_046613481.1 XP_046613482.1 XP_046613483.1 XP_046613484.1 XP_046613486.1 XP_046613487.1 XP_046613488.1 XP_046613489.1 XP_046613490.1 XP_046613491.1 XP_046613492.1 XP_046613493.1 XP_046613494.1 XP_046613495.1	XP_046421610.1 XP_046421611.1 XP_046421613.1 XP_046421614.1 XP_046421615.1 XP_046421616.1 XP_046421617.1 XP_046421618.1 XP_046421619.1 XP_046421620.1 XP_046421621.1 XP_046421622.1 XP_046421623.1 XP_046421624.1 XP_046421625.1 XP_046421626.1 XP_046421627.1 XP_046421629.1 XP_046421630.1 XP_046421631.1 XP_046421632.1 XP_046421633.1 XP_046421634.1 XP_046421635.1	XP_046743635.1 XP_046743636.1 XP_046743637.1 XP_046743638.1 XP_046743639.1 XP_046743640.1 XP_046743642.1 XP_046743643.1 XP_046743644.1 XP_046743645.1 XP_046743646.1 XP_046743647.1 XP_046743648.1 XP_046743649.1
OG_161	XP_046473423.1 XP_046473404.1 XP_046473413.1	XP_046599182.1 XP_046599648.1 XP_046600142.1	XP_046613496.1 XP_046613506.1 XP_046613485.1	XP_046423899.1 XP_046423908.1 XP_046423888.1	XP_046753850.1 XP_046753852.1 XP_046753853.1
OG_162	XP_046478878.1 XP_046478879.1 XP_046478875.1 XP_046478877.1	XP_046593120.1 XP_046593121.1 XP_015515863.1 XP_015515865.1	XP_046613527.1 XP_046613528.1	XP_046421667.1 XP_046421668.1	XP_046741979.1
OG_163	XP_046478880.1 XP_046478881.1 XP_046478882.1	XP_046593126.1 XP_046593124.1 XP_046593125.1	XP_046613534.1 XP_046613535.1 XP_046613536.1	XP_046421676.1 XP_046421677.1 XP_046421678.1	XP_046741983.1 XP_046741984.1
OG_164	XP_046480367.1 XP_046480368.1 XP_046480369.1 XP_046480370.1	XP_046593134.1 XP_015515848.1 XP_046593132.1 XP_046593133.1	XP_046613550.1 XP_046613551.1 XP_046613548.1 XP_046613549.1	XP_046421692.1 XP_046421693.1 XP_046421694.1 XP_046421695.1	XP_046741990.1 XP_046741991.1 XP_046741992.1
OG_165	XP_046480378.1 XP_046480379.1	XP_046593139.1 XP_046593140.1	XP_046613569.1 XP_046613570.1	XP_046421730.1 XP_046421731.1	XP_046741998.1
OG_166	XP_046475865.1 XP_046475866.1	XP_015515874.1 XP_015515873.1	XP_046613584.1 XP_046613585.1	XP_046421745.1 XP_046421746.1	XP_046743887.1 XP_046743888.1 XP_046743884.1
OG_167	XP_046473527.1 XP_046473517.1	XP_015516706.1 XP_046602584.1	XP_046613599.1 XP_046613601.1	XP_046423990.1 XP_046423999.1	XP_046752983.1
OG_168	XP_046473573.1 XP_046473565.1	XP_015516707.1 XP_015516708.1	XP_046613657.1 XP_046613645.1	XP_046424038.1 XP_046424047.1	XP_046752984.1 XP_046752985.1
OG_169	XP_046477347.1 XP_046477348.1	XP_015518048.1 XP_046593866.1	XP_046613675.1 XP_046613676.1	XP_046422005.1 XP_046422006.1	XP_046741038.1
OG_170	XP_046473604.1 XP_046473597.1	XP_046585862.1 XP_015516726.2	XP_046613686.1 XP_046613687.1	XP_046424081.1 XP_046424071.1	XP_046753857.1 XP_046753858.1
OG_171	XP_046476222.1 XP_046476219.1 XP_046476220.1 XP_046476221.1	XP_046592506.1 XP_015517530.1 XP_015517532.1 XP_046592507.1	XP_046613718.1 XP_046613719.1 XP_046613715.1 XP_046613717.1	XP_046419946.1 XP_046419947.1 XP_046419948.1 XP_046419949.1	XP_046741748.1 XP_046741749.1
OG_172	XP_046476225.1 XP_046476226.1	XP_015517529.1 XP_046592508.1	XP_046613720.1 XP_046613721.1	XP_046419951.1 XP_046419952.1	XP_046741764.1 XP_046741765.1
OG_173	XP_046476255.1 XP_046476257.1	XP_015510807.1 XP_015510815.1	XP_046613730.1 XP_046613731.1	XP_046420009.1 XP_046420008.1	XP_046743854.1 XP_046743853.1
OG_174	XP_046473663.1 XP_046473673.1 XP_046473653.1	XP_046586318.1 XP_046586263.1 XP_015516731.1	XP_046613755.1 XP_046613740.1 XP_046613749.1	XP_046424134.1 XP_046424126.1 XP_046424143.1	XP_046753657.1 XP_046753659.1 XP_046753660.1
OG_175	XP_046476295.1 XP_046476296.1 XP_046476297.1	XP_046592530.1 XP_046592529.1 XP_015517655.2	XP_046613761.1 XP_046613762.1 XP_046613763.1	XP_046420028.1 XP_046420029.1 XP_046420030.1	XP_046742685.1 XP_046742686.1 XP_046742687.1 XP_046742688.1 XP_046742689.1
